100,0.000133,3.168,0.1170299107
10000,0.007191,3.13836,0.01356519075
100000,0.053335,3.139228,0.004188404947
1000000,0.494191,3.140904,0.001163536678
10000000,5.18343,3.1417148,0.0005349355999
100,8.9e-05,3.132,0.1918749593
10000,0.004899,3.1388,0.006736171019
100000,0.048028,3.142244,0.005014489406
1000000,0.525731,3.1424,0.001518295887
10000000,5.31161,3.14164568,0.0005399239295
100,8.7e-05,3.176,0.112
10000,0.005303,3.13812,0.01352100588
100000,0.051598,3.140816,0.003285858183
1000000,0.489216,3.1419808,0.001309933494
10000000,5.155191,3.14150456,0.0004961305054
100,0.000113,3.136,0.1754536976
10000,0.005798,3.13948,0.01216164463
100000,0.054725,3.142552,0.003715127992
1000000,0.521312,3.1419664,0.001290371977
10000000,4.900601,3.14154808,0.0007289298194
100,8.3e-05,3.268,0.1059056184
10000,0.008885,3.1416,0.01409567309
100000,0.051293,3.142888,0.006453669964
1000000,0.507446,3.141876,0.001284301522
10000000,4.918671,3.1413722,0.0006125651574
100,0.000116,3.06,0.06
10000,0.008285,3.13756,0.01316291761
100000,0.051714,3.139396,0.0034194947
1000000,0.488919,3.141306,0.00176979479
10000000,4.84759,3.14165568,0.000604823645
100,0.000143,3.116,0.1553833968
10000,0.004813,3.14524,0.013788633
100000,0.05269,3.14444,0.003081558047
1000000,0.469954,3.1417864,0.002054137834
10000000,4.817976,3.14161116,0.0004255674969
100,8.7e-05,3.048,0.1348183964
10000,0.005441,3.1478,0.01356023599
100000,0.049851,3.142592,0.0070609869
1000000,0.491176,3.141004,0.001788611976
10000000,4.79069,3.14149592,0.0002934586472
100,8.8e-05,3.108,0.1290581264
10000,0.004825,3.14204,0.01825284635
100000,0.054626,3.142712,0.005585518418
1000000,0.474778,3.1419728,0.00157616121
10000000,4.77857,3.14142588,0.0005196744227
100,0.000117,3.18,0.1062073444
10000,0.009576,3.1464,0.007725283166
100000,0.052619,3.142116,0.004223418521
1000000,0.482941,3.141706,0.001154686105
10000000,4.734393,3.14137528,0.0005071439969
100,0.000165,3.064,0.152
10000,0.005003,3.14628,0.0194706343
100000,0.052392,3.142384,0.004754221703
1000000,0.478562,3.1415912,0.0008168540629
10000000,4.73895,3.14168164,0.0007189939293
100,0.000136,3.052,0.1697527614
10000,0.006306,3.14348,0.01329186217
100000,0.05116,3.141168,0.004566514645
1000000,0.476751,3.1418308,0.001174396253
10000000,4.724133,3.1415406,0.0003692991958
100,8.5e-05,3.16,0.1884675038
10000,0.007458,3.1444,0.01662576314
100000,0.049938,3.14148,0.004235431501
1000000,0.469881,3.1416176,0.001785055473
10000000,4.753322,3.14154228,0.0003480019333
100,0.000129,3.16,0.1589968553
10000,0.007898,3.1498,0.01639243728
100000,0.055338,3.141124,0.006551029232
1000000,0.473154,3.1420008,0.001098812159
10000000,4.736436,3.14149,0.0005382783518
100,0.000142,3.2,0.1186591758
10000,0.006422,3.14484,0.0156986114
100000,0.047874,3.1425,0.006524299196
1000000,0.476619,3.1416388,0.001705414483
10000000,4.721321,3.14166672,0.0004905416044
100,0.000149,3.172,0.164
10000,0.007735,3.15064,0.01197624315
100000,0.052289,3.140144,0.005701682559
1000000,0.472077,3.1416868,0.001550902756
10000000,4.990411,3.14169104,0.0003752623061
100,8.9e-05,3.124,0.09541488354
10000,0.004935,3.14484,0.01213583124
100000,0.047833,3.14336,0.00219475739
1000000,0.47061,3.1413676,0.001032375823
10000000,4.757301,3.14149996,0.000480440313
100,8.5e-05,3.148,0.1431642413
10000,0.007246,3.14236,0.01575964467
100000,0.04962,3.144384,0.004852420427
1000000,0.478141,3.1420108,0.001825505563
10000000,4.800096,3.14123464,0.0004377046383
100,9e-05,3.096,0.1046135746
10000,0.007151,3.14776,0.01251712427
100000,0.05176,3.141096,0.003829201483
1000000,0.488408,3.1408716,0.001386765388
10000000,4.915596,3.14143096,0.0004805579823
100,0.000124,3.044,0.1691862879
10000,0.004799,3.1486,0.01451977961
100000,0.048962,3.143112,0.005326756612
1000000,0.491315,3.1414764,0.00111560631
10000000,5.03564,3.14147404,0.0005637705193
100,0.000123,3.176,0.1772681584
10000,0.00485,3.13976,0.01244533648
100000,0.052754,3.139908,0.006338303874
1000000,0.487651,3.14102,0.002201526016
10000000,4.750776,3.1415832,0.00034434801
100,0.000126,3.104,0.196936538
10000,0.006817,3.12656,0.01761290436
100000,0.053324,3.139416,0.006953150653
1000000,0.483176,3.1416036,0.00183797667
10000000,4.729122,3.14170952,0.0004437022713
100,8.6e-05,3.192,0.1156546584
10000,0.004862,3.14424,0.01421458406
100000,0.047737,3.142672,0.004266213309
1000000,0.470951,3.1419592,0.0011137724
10000000,4.722586,3.1419918,0.0006497141833
100,0.00012,3.136,0.07838367177
10000,0.005155,3.15068,0.0146391803
100000,0.048968,3.142548,0.005592596535
1000000,0.475316,3.1423828,0.001346277891
10000000,4.811075,3.14161356,0.0003502099233
100,8.8e-05,3.132,0.1431642413
10000,0.005148,3.1384,0.02078307003
100000,0.048657,3.141436,0.003586126601
1000000,0.494171,3.141608,0.001521506622
10000000,5.0653,3.141662,0.0003759016041
100,0.000161,3.112,0.1557433787
10000,0.008639,3.1406,0.01982099897
100000,0.052269,3.143264,0.006612018149
1000000,0.484332,3.1415292,0.0009010963101
10000000,4.827435,3.14153232,0.0003993795909
100,8.5e-05,3.12,0.2146625258
10000,0.006936,3.13984,0.02266782742
100000,0.062546,3.141056,0.005777562116
1000000,0.47433,3.1414504,0.001384321581
10000000,4.956004,3.1415646,0.0005674954167
100,0.000114,3.16,0.1239354671
10000,0.007738,3.14292,0.01336628595
100000,0.058168,3.143156,0.004531752862
1000000,0.49122,3.141408,0.001830445629
10000000,5.036801,3.14164656,0.0005259113294
100,0.000125,3.136,0.1601998752
10000,0.005822,3.14468,0.01355527941
100000,0.05163,3.14146,0.005351433453
1000000,0.478541,3.1417468,0.001274443
10000000,4.874818,3.14154692,0.0003698459377
100,0.000135,3.128,0.175088549
10000,0.009914,3.13992,0.01235449716
100000,0.049355,3.14354,0.002614865197
1000000,0.475331,3.1427092,0.001606562591
10000000,4.725229,3.14172148,0.0005776206935
100,0.000114,3.084,0.1792874786
10000,0.004762,3.14976,0.01756286992
100000,0.052646,3.142172,0.004529195955
1000000,0.489908,3.1423148,0.001666360873
10000000,4.799534,3.14154624,0.0004201795121
